Q5R654.1	Q9QXE7.2	26.178	191	115	11	168	349	354	527	1.58e-04	47.4
Q5R654.1	U4PCM1.2	26.106	226	137	9	192	416	232	428	4.59e-11	68.6
Q5R654.1	U4PCM1.2	27.950	161	99	8	144	300	269	416	9.26e-05	48.5
Q5R654.1	U4PCM1.2	24.286	140	81	8	267	402	170	288	0.60	36.2
Q5R654.1	B7PY76.1	26.816	179	117	6	168	346	259	423	4.68e-11	67.8
Q5R654.1	B7PY76.1	23.207	237	135	10	192	402	165	380	0.21	37.4
Q5R654.1	Q8YTC2.1	27.962	211	122	10	192	402	951	1131	5.34e-11	68.6
Q5R654.1	Q8YTC2.1	27.016	248	136	12	190	408	654	885	2.70e-09	63.2
Q5R654.1	Q8YTC2.1	30.645	186	111	9	163	348	841	1008	1.20e-08	60.8
Q5R654.1	Q8YTC2.1	28.270	237	140	13	117	352	1014	1221	1.35e-07	57.8
Q5R654.1	Q8YTC2.1	27.742	155	97	7	192	346	783	922	3.43e-07	56.2
Q5R654.1	A8WGE3.1	25.000	260	167	7	107	361	21	257	5.60e-11	67.8
Q5R654.1	A8WGE3.1	23.171	82	56	2	323	404	93	167	0.39	36.6
Q5R654.1	A8WGE3.1	37.143	35	22	0	372	406	85	119	6.5	32.7
Q5R654.1	Q2GVT8.1	25.217	230	146	7	180	402	71	281	5.68e-11	68.2
Q5R654.1	Q2GVT8.1	18.696	230	162	8	122	347	118	326	0.14	38.1
Q5R654.1	Q2GVT8.1	23.977	171	108	6	137	304	177	328	0.48	36.6
Q5R654.1	P61480.1	29.545	176	110	6	167	342	248	409	5.71e-11	67.4
Q5R654.1	P61480.1	25.194	258	147	10	170	402	134	370	2.83e-06	52.8
Q5R654.1	P61480.1	25.143	175	114	7	220	385	251	417	0.001	44.3
Q5R654.1	B4GT01.1	26.203	187	124	5	163	349	238	410	6.34e-11	67.4
Q5R654.1	B4GT01.1	24.800	250	148	12	170	402	138	364	0.002	43.9
Q5R654.1	A0A1P8AW69.1	28.962	183	108	8	222	404	11	171	6.34e-11	68.2
Q5R654.1	A0A1P8AW69.1	26.906	223	133	10	182	404	21	213	8.15e-10	64.7
Q5R654.1	A0A1P8AW69.1	25.792	221	111	9	164	345	46	252	2.75e-07	56.6
Q5R654.1	B0XAF3.1	25.946	185	119	8	221	403	9	177	6.47e-11	66.6
Q5R654.1	B0XAF3.1	23.448	290	196	12	121	403	12	282	9.67e-10	63.2
Q5R654.1	B0XAF3.1	22.927	205	135	8	115	304	140	336	0.35	36.6
Q5R654.1	Q2HJH6.1	25.738	237	146	9	168	404	59	265	6.70e-11	67.0
Q5R654.1	Q2HJH6.1	24.096	332	163	13	122	404	66	357	1.42e-10	65.9
Q5R654.1	Q2HJH6.1	23.333	150	98	5	257	406	52	184	2.09e-05	49.7
Q5R654.1	A8X8C6.1	23.830	235	149	10	172	406	75	279	7.00e-11	67.0
Q5R654.1	Q9UQ03.4	24.514	257	172	6	107	361	21	257	7.37e-11	67.4
Q5R654.1	Q9UQ03.4	24.390	82	55	2	323	404	93	167	0.13	38.1
Q5R654.1	Q9UQ03.4	40.000	35	21	0	372	406	85	119	2.4	33.9
Q5R654.1	P63243.3	26.370	292	178	12	122	412	14	269	7.41e-11	66.2
Q5R654.1	F4HTH8.1	27.568	185	108	8	222	404	11	171	7.67e-11	67.8
Q5R654.1	F4HTH8.1	27.184	206	125	10	192	391	73	259	4.35e-08	59.3
Q5R654.1	Q39336.1	27.119	236	142	11	193	426	79	286	7.68e-11	66.2
Q5R654.1	Q6PE01.1	25.738	237	146	9	168	404	59	265	8.41e-11	66.6
Q5R654.1	Q6PE01.1	22.571	319	184	10	122	404	66	357	1.32e-10	65.9
Q5R654.1	Q6PE01.1	23.333	150	98	5	257	406	52	184	1.93e-05	50.1
Q5R654.1	Q4R8E7.1	28.638	213	119	9	192	402	107	288	9.35e-11	66.6
Q5R654.1	Q4R8E7.1	26.761	213	104	8	172	345	215	414	8.77e-09	60.5
Q5R654.1	Q4R8E7.1	27.897	233	133	11	172	402	173	372	1.58e-07	56.6
Q5R654.1	Q39836.1	26.298	289	170	16	135	418	27	277	1.10e-10	65.9
Q5R654.1	Q5BJ90.1	28.571	175	111	6	168	342	249	409	1.13e-10	66.6
Q5R654.1	Q5BJ90.1	31.783	129	78	5	220	346	251	371	1.15e-07	57.0
Q5R654.1	Q5BJ90.1	21.930	228	134	9	198	402	164	370	0.011	41.6
Q5R654.1	B4P116.1	26.768	198	127	6	163	360	239	418	1.16e-10	66.6
Q5R654.1	B4P116.1	23.293	249	153	10	170	402	139	365	0.009	41.6
Q5R654.1	Q6NPN9.1	22.148	298	205	9	116	401	58	340	1.19e-10	65.9
Q5R654.1	Q6NPN9.1	20.737	217	146	7	192	402	84	280	1.1	35.0
Q5R654.1	O24456.2	26.573	286	170	14	135	416	27	276	1.19e-10	65.9
Q5R654.1	Q9VKQ3.1	25.907	193	129	5	163	355	239	417	1.35e-10	66.2
Q5R654.1	Q9VKQ3.1	23.462	260	137	11	192	402	119	365	0.004	42.7
Q5R654.1	Q8BG40.1	28.000	200	121	10	192	384	78	261	1.47e-10	66.6
Q5R654.1	Q8BG40.1	30.088	113	67	4	170	282	141	241	4.77e-04	46.2
Q5R654.1	Q8BG40.1	26.277	137	83	5	268	404	16	134	1.5	34.7
Q5R654.1	Q9BVA0.1	28.000	200	121	10	192	384	78	261	1.50e-10	66.6
Q5R654.1	Q9BVA0.1	30.088	113	67	4	170	282	141	241	4.93e-04	45.8
Q5R654.1	Q9BVA0.1	26.277	137	83	5	268	404	16	134	1.6	34.7
Q5R654.1	B3N534.1	26.768	198	127	6	163	360	239	418	1.55e-10	66.2
Q5R654.1	B3N534.1	23.904	251	149	12	170	402	139	365	0.009	41.6
Q5R654.1	Q8YV57.1	29.258	229	129	13	177	404	1405	1601	1.61e-10	67.0
Q5R654.1	Q8YV57.1	28.169	213	122	9	191	403	1169	1350	2.45e-10	66.2
Q5R654.1	Q8YV57.1	27.273	143	71	7	288	402	1087	1224	3.13e-04	47.0
Q5R654.1	Q8YV57.1	27.039	233	136	13	172	404	1235	1433	0.001	44.7
Q5R654.1	Q8C0P5.1	23.810	273	184	10	107	368	16	275	1.73e-10	66.2
Q5R654.1	Q8C0P5.1	35.135	37	24	0	372	408	80	116	3.3	33.5
Q5R654.1	Q4R571.1	23.810	231	148	5	192	401	151	374	1.81e-10	65.9
Q5R654.1	Q4R571.1	21.635	208	137	6	203	402	67	256	0.004	42.7
Q5R654.1	Q95RJ9.2	28.495	186	109	8	172	349	447	616	1.90e-10	66.2
Q5R654.1	Q95RJ9.2	25.523	239	146	11	172	404	351	563	3.80e-07	55.8
Q5R654.1	Q95RJ9.2	25.131	191	117	8	163	345	482	654	9.19e-07	54.7
Q5R654.1	Q95RJ9.2	26.562	192	115	11	168	350	526	700	5.54e-04	45.8
Q5R654.1	B4HWV6.1	26.768	198	127	6	163	360	239	418	1.91e-10	65.9
Q5R654.1	B4HWV6.1	23.904	251	149	12	170	402	139	365	0.005	42.4
Q5R654.1	Q5RF51.1	23.853	327	161	12	121	398	64	351	1.96e-10	65.5
Q5R654.1	Q5RF51.1	24.895	237	148	9	168	404	58	264	8.68e-10	63.5
Q5R654.1	Q5RF51.1	22.973	148	97	5	257	404	51	181	4.43e-05	48.9
Q5R654.1	P25387.1	27.426	237	135	12	193	424	80	284	2.02e-10	65.1
Q5R654.1	P25387.1	27.039	233	141	11	189	416	29	237	1.91e-08	58.9
Q5R654.1	O42249.1	25.685	292	180	12	122	412	14	269	2.03e-10	65.1
Q5R654.1	O42249.1	23.958	192	124	9	218	405	7	180	7.83e-05	47.8
Q5R654.1	O35828.2	27.907	172	106	7	211	377	526	684	2.25e-10	66.2
Q5R654.1	O35828.2	22.632	190	140	3	182	368	547	732	2.25e-04	47.4
Q5R654.1	O35828.2	30.233	86	55	2	268	349	73	157	4.75e-04	46.2
Q5R654.1	O35828.2	26.882	93	60	2	167	259	582	666	0.11	38.5
Q5R654.1	O35828.2	27.941	136	89	6	170	302	628	757	0.37	37.0
Q5R654.1	O35828.2	27.500	80	51	1	325	404	549	621	1.5	35.0
Q5R654.1	B4Q9T6.1	26.768	198	127	6	163	360	239	418	2.26e-10	65.5
Q5R654.1	B4Q9T6.1	23.904	251	149	12	170	402	139	365	0.007	42.0
Q5R654.1	Q9FLX9.1	26.230	244	159	9	103	345	248	471	2.29e-10	65.9
Q5R654.1	Q9FLX9.1	26.207	145	91	5	167	307	142	274	4.89e-06	52.0
Q5R654.1	Q9FLX9.1	29.412	153	87	8	257	405	94	229	1.76e-04	47.4
Q5R654.1	Q25189.1	25.342	292	182	12	122	412	13	269	2.41e-10	64.7
Q5R654.1	B4P7Q3.1	25.758	198	129	8	221	417	9	189	2.53e-10	65.1
Q5R654.1	B4P7Q3.1	23.684	266	161	8	163	406	90	335	1.18e-06	53.5
Q5R654.1	B4P7Q3.1	22.609	230	163	8	174	398	57	276	1.82e-04	47.0
Q5R654.1	B4P7Q3.1	27.143	70	50	1	138	207	266	334	0.70	35.4
Q5R654.1	Q53HC9.2	23.810	231	148	5	192	401	151	374	2.54e-10	65.1
Q5R654.1	Q53HC9.2	21.154	208	138	5	203	402	67	256	0.001	44.7
Q5R654.1	B5DG67.1	30.114	176	109	6	167	342	248	409	2.59e-10	65.5
Q5R654.1	B5DG67.1	30.709	127	78	6	222	346	253	371	0.001	44.7
Q5R654.1	B5DG67.1	22.807	228	132	8	198	402	164	370	0.019	40.8
Q5R654.1	Q0V8F1.1	26.519	181	114	7	211	380	520	692	2.61e-10	66.2
Q5R654.1	Q0V8F1.1	32.558	86	53	2	268	349	73	157	3.15e-04	46.6
Q5R654.1	Q0V8F1.1	25.373	134	95	5	170	302	622	751	0.24	37.4
Q5R654.1	Q0V8F1.1	26.087	92	60	2	168	259	577	660	0.97	35.4
Q5R654.1	Q0V8F1.1	26.829	82	53	1	323	404	541	615	1.1	35.4
Q5R654.1	Q0V8F1.1	20.526	190	144	3	182	368	541	726	1.3	35.0
Q5R654.1	B3MJV8.1	25.668	187	125	5	163	349	238	410	2.63e-10	65.5
Q5R654.1	B3MJV8.1	24.800	250	148	12	170	402	138	364	0.002	43.5
Q5R654.1	B4LS78.1	26.203	187	124	5	163	349	238	410	2.67e-10	65.5
Q5R654.1	B4LS78.1	23.200	250	152	12	170	402	138	364	0.071	38.9
Q5R654.1	Q8BH44.2	25.871	201	131	5	163	361	73	257	2.87e-10	65.5
Q5R654.1	Q8BH44.2	24.390	82	55	2	323	404	93	167	0.21	37.4
Q5R654.1	Q8BH44.2	37.143	35	22	0	372	406	85	119	6.7	32.7
Q5R654.1	Q58D20.3	32.258	155	91	8	191	345	344	484	3.04e-10	65.5
Q5R654.1	Q58D20.3	24.837	153	88	7	257	402	100	232	0.001	44.7
Q5R654.1	Q8L611.1	23.346	257	174	8	172	423	118	356	3.12e-10	65.9
Q5R654.1	Q8L611.1	26.163	172	97	7	248	404	93	249	0.003	43.5
Q5R654.1	Q6DUZ9.1	24.123	228	151	5	192	401	151	374	3.36e-10	64.7
Q5R654.1	Q6DUZ9.1	20.673	208	139	5	203	402	67	256	0.026	40.0
Q5R654.1	Q9UTC7.1	29.348	184	116	6	163	346	252	421	3.48e-10	65.1
Q5R654.1	Q9UTC7.1	25.850	147	83	5	266	404	208	336	2.4	33.9
Q5R654.1	Q8VEJ4.4	32.258	155	91	8	191	345	343	483	4.06e-10	65.1
Q5R654.1	Q8VEJ4.4	23.320	253	160	9	161	409	184	406	8.14e-05	48.1
Q5R654.1	Q8VEJ4.4	24.444	180	105	8	257	425	99	258	5.98e-04	45.4
Q5R654.1	Q9VAT2.1	42.353	85	45	2	269	353	88	168	4.17e-10	65.1
Q5R654.1	Q38960.1	27.632	228	140	12	181	404	140	346	4.24e-10	64.3
Q5R654.1	Q38960.1	28.440	109	66	3	128	234	227	325	0.053	39.3
Q5R654.1	Q38960.1	21.739	138	99	4	169	305	171	300	3.4	33.5
Q5R654.1	Q8K0G5.2	25.000	228	148	7	192	401	151	373	4.30e-10	64.7
Q5R654.1	Q8K0G5.2	22.115	208	136	5	203	402	67	256	9.61e-05	47.8
Q5R654.1	Q5RE10.1	23.810	231	148	5	192	401	178	401	4.34e-10	64.7
Q5R654.1	Q5RE10.1	20.423	142	95	2	266	402	155	283	0.013	41.2
Q5R654.1	Q9NVX2.4	31.613	155	92	8	191	345	343	483	4.36e-10	64.7
Q5R654.1	Q9NVX2.4	25.989	177	106	8	257	425	99	258	2.04e-04	47.0
Q5R654.1	Q9NVX2.4	23.320	253	160	9	161	409	184	406	5.06e-04	45.8
Q5R654.1	Q5RFF8.3	31.613	155	92	8	191	345	343	483	4.56e-10	64.7
